repo_name,language,package_name,package_version,package_with_version,file_last_modified,file_path,org_name,dependency_type
sentra-asset-analysis-service,javascript,@mui/icons-material,^6.4.5,@mui/icons-material@^6.4.5,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,@mui/material,^6.4.4,@mui/material@^6.4.4,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,@mui/x-data-grid,^7.27.0,@mui/x-data-grid@^7.27.0,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,@tanstack/react-query,^5.66.7,@tanstack/react-query@^5.66.7,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,@testing-library/dom,^10.4.0,@testing-library/dom@^10.4.0,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,@testing-library/jest-dom,^6.6.3,@testing-library/jest-dom@^6.6.3,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,@testing-library/react,^16.2.0,@testing-library/react@^16.2.0,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,@testing-library/user-event,^13.5.0,@testing-library/user-event@^13.5.0,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,@types/jest,^27.5.2,@types/jest@^27.5.2,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,@types/node,^16.18.126,@types/node@^16.18.126,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,@types/react,^19.0.10,@types/react@^19.0.10,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,@types/react-dom,^19.0.4,@types/react-dom@^19.0.4,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,axios,^1.7.9,axios@^1.7.9,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,http-proxy-middleware,^3.0.3,http-proxy-middleware@^3.0.3,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,react,^19.0.0,react@^19.0.0,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,react-dom,^19.0.0,react-dom@^19.0.0,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,react-router-dom,^6.29.0,react-router-dom@^6.29.0,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,react-scripts,5.0.1,react-scripts@5.0.1,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,typescript,^4.9.5,typescript@^4.9.5,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,web-vitals,^2.1.4,web-vitals@^2.1.4,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-service,javascript,openapi-typescript-codegen,^0.29.0,openapi-typescript-codegen@^0.29.0,2025-03-06T02:11:39.381731,asset-analyzer/package.json,sentraio,dev
sentra-ner-tester,python,python,^3.12,python==^3.12,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,gliner,^0.2.11,gliner==^0.2.11,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,openai,^1.45.0,openai==^1.45.0,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,python-dotenv,^1.0.1,python-dotenv==^1.0.1,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,scikit-learn,^1.5.2,scikit-learn==^1.5.2,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,numpy,^2.1.1,numpy==^2.1.1,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,aiofiles,^24.1.0,aiofiles==^24.1.0,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,more-itertools,^10.5.0,more-itertools==^10.5.0,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,flask,^3.0.3,flask==^3.0.3,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,fastapi,^0.115.0,fastapi==^0.115.0,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,uvicorn,^0.30.6,uvicorn==^0.30.6,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,smart-open,^7.0.4,smart-open==^7.0.4,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,boto3,^1.35.21,boto3==^1.35.21,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,gunicorn,^23.0.0,gunicorn==^23.0.0,2025-03-06T02:10:51.420220,pyproject.toml,sentraio,normal
sentra-ner-tester,python,python,^3.9,python==^3.9,2025-03-06T02:10:51.418298,gliner_qoria_conf_matrix/pyproject.toml,sentraio,normal
sentra-ner-tester,python,pandas,^2.1.0,pandas==^2.1.0,2025-03-06T02:10:51.418298,gliner_qoria_conf_matrix/pyproject.toml,sentraio,normal
sentra-ner-tester,python,numpy,^1.24.0,numpy==^1.24.0,2025-03-06T02:10:51.418298,gliner_qoria_conf_matrix/pyproject.toml,sentraio,normal
sentra-ner-tester,python,scikit-learn,^1.3.0,scikit-learn==^1.3.0,2025-03-06T02:10:51.418298,gliner_qoria_conf_matrix/pyproject.toml,sentraio,normal
sentra-ner-tester,python,termcolor,^2.3.0,termcolor==^2.3.0,2025-03-06T02:10:51.418298,gliner_qoria_conf_matrix/pyproject.toml,sentraio,normal
sentra-ner-tester,javascript,@emotion/react,^11.13.3,@emotion/react@^11.13.3,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,@emotion/styled,^11.13.0,@emotion/styled@^11.13.0,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,@mui/icons-material,^6.1.0,@mui/icons-material@^6.1.0,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,@mui/material,^6.1.0,@mui/material@^6.1.0,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,@mui/x-data-grid,^7.17.0,@mui/x-data-grid@^7.17.0,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,@tanstack/react-query,^5.56.2,@tanstack/react-query@^5.56.2,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,@testing-library/jest-dom,^5.17.0,@testing-library/jest-dom@^5.17.0,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,@testing-library/react,^13.4.0,@testing-library/react@^13.4.0,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,@testing-library/user-event,^13.5.0,@testing-library/user-event@^13.5.0,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,@types/jest,^27.5.2,@types/jest@^27.5.2,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,@types/node,^16.18.108,@types/node@^16.18.108,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,@types/react,^18.3.7,@types/react@^18.3.7,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,@types/react-dom,^18.3.0,@types/react-dom@^18.3.0,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,axios,^1.7.7,axios@^1.7.7,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,react,^18.3.1,react@^18.3.1,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,react-dom,^18.3.1,react-dom@^18.3.1,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,react-query,^3.39.3,react-query@^3.39.3,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,react-scripts,5.0.1,react-scripts@5.0.1,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,typescript,^4.9.5,typescript@^4.9.5,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,web-vitals,^2.1.4,web-vitals@^2.1.4,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,normal
sentra-ner-tester,javascript,openapi-typescript-codegen,^0.29.0,openapi-typescript-codegen@^0.29.0,2025-03-06T02:10:51.411369,frontend/package.json,sentraio,dev
sentra-data-assets-service,python,python,^3.11,python==^3.11,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,backoff,^1.11.1,backoff==^1.11.1,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,ddtrace,^2.3.1,ddtrace==^2.3.1,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,pytest-cov,^3.0.0,pytest-cov==^3.0.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,diff-cover,^6.5.1,diff-cover==^6.5.1,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,aiohttp,^3.8.3,aiohttp==^3.8.3,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,greenlet,^2.0.2,greenlet==^2.0.2,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,loguru,^0.7.0,loguru==^0.7.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,gunicorn,^21.2.0,gunicorn==^21.2.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,confluent-kafka,^2.2.0,confluent-kafka==^2.2.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,requests,^2.31.0,requests==^2.31.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,backoff-stubs,^1.11.1.post1,backoff-stubs==^1.11.1.post1,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,sentra-common-utils,^1.0.6,sentra-common-utils==^1.0.6,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,pydantic,^2.5.3,pydantic==^2.5.3,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,pydantic-settings,^2.1.0,pydantic-settings==^2.1.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,fastapi,^0.104.1,fastapi==^0.104.1,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,sentra-metrics,^2.0.1,sentra-metrics==^2.0.1,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,motor,^3.6.0,motor==^3.6.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,normal
sentra-data-assets-service,python,pytest,^7.0.1,pytest==^7.0.1,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,dev
sentra-data-assets-service,python,black,^22.1.0,black==^22.1.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,dev
sentra-data-assets-service,python,isort,^5.10.1,isort==^5.10.1,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,dev
sentra-data-assets-service,python,Faker,^13.3.0,Faker==^13.3.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,dev
sentra-data-assets-service,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,dev
sentra-data-assets-service,python,ipython,^8.14.0,ipython==^8.14.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,dev
sentra-data-assets-service,python,mongomock-motor,^0.0.21,mongomock-motor==^0.0.21,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,dev
sentra-data-assets-service,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,dev
sentra-data-assets-service,python,types-requests,^2.31.0.2,types-requests==^2.31.0.2,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,dev
sentra-data-assets-service,python,mypy,^1.7.0,mypy==^1.7.0,2025-03-06T02:09:00.860697,pyproject.toml,sentraio,dev
sentra-access-evaluation-service,python,python,^3.9,python==^3.9,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,fastapi,0.102.0,fastapi==0.102.0,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,backoff,^2.2.1,backoff==^2.2.1,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,ddtrace,^1.0.1,ddtrace==^1.0.1,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,pydantic,^2.5.1,pydantic==^2.5.1,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,pytest-cov,^3.0.0,pytest-cov==^3.0.0,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,diff-cover,^6.5.1,diff-cover==^6.5.1,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,aiohttp,^3.8.3,aiohttp==^3.8.3,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,greenlet,^2.0.2,greenlet==^2.0.2,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,loguru,^0.7.0,loguru==^0.7.0,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,redis,>=4.2.0rc1,redis==>=4.2.0rc1,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,gunicorn,^21.2.0,gunicorn==^21.2.0,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,types-redis,^4.6.0.3,types-redis==^4.6.0.3,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,confluent-kafka,^2.2.0,confluent-kafka==^2.2.0,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,mypy-boto3-iam,^1.28.16,mypy-boto3-iam==^1.28.16,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,pydantic-settings,^2.1.0,pydantic-settings==^2.1.0,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,sentra-cache,^2.0.1,sentra-cache==^2.0.1,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,sentra-kafka,^2.0.3,sentra-kafka==^2.0.3,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,sentra-cloud-utils,^4.0.2,sentra-cloud-utils==^4.0.2,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,sentra-pymodels,^5.0.6,sentra-pymodels==^5.0.6,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,sentra-metrics,^2.0.1,sentra-metrics==^2.0.1,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,sentra-policy-engine,^3.0.2,sentra-policy-engine==^3.0.2,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,sentra-iam-parser,^0.0.8,sentra-iam-parser==^0.0.8,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,normal
sentra-access-evaluation-service,python,pytest,^7.0.1,pytest==^7.0.1,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,dev
sentra-access-evaluation-service,python,Faker,^13.3.0,Faker==^13.3.0,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,dev
sentra-access-evaluation-service,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,dev
sentra-access-evaluation-service,python,pytest-timeout,^2.1.0,pytest-timeout==^2.1.0,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,dev
sentra-access-evaluation-service,python,fakeredis,^2.18.1,fakeredis==^2.18.1,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,dev
sentra-access-evaluation-service,python,flake8,^7.0.0,flake8==^7.0.0,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,dev
sentra-access-evaluation-service,python,isort,^5.13.2,isort==^5.13.2,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,dev
sentra-access-evaluation-service,python,black,^23.12.1,black==^23.12.1,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,dev
sentra-access-evaluation-service,python,mypy,^1.8.0,mypy==^1.8.0,2025-03-06T02:09:02.556206,pyproject.toml,sentraio,dev
sentra-file-access-evaluation-service,python,python,^3.11,python==^3.11,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,alembic,^1.7.6,alembic==^1.7.6,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,backoff,^2.2.1,backoff==^2.2.1,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,aiohttp,^3.8.3,aiohttp==^3.8.3,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,loguru,^0.7.0,loguru==^0.7.0,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,redis,>=4.2.0rc1,redis==>=4.2.0rc1,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,gunicorn,^21.2.0,gunicorn==^21.2.0,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,ddtrace,^2.0.0,ddtrace==^2.0.0,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,tenacity,^8.2.3,tenacity==^8.2.3,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,fastapi,^0.110.0,fastapi==^0.110.0,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,pydantic-settings,^2.1.0,pydantic-settings==^2.1.0,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,motor,^3.6.0,motor==^3.6.0,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,sentra-cloud-utils,^4.0.149,sentra-cloud-utils==^4.0.149,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,asyncache,^0.3.1,asyncache==^0.3.1,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,pymongo,^4.9.1,pymongo==^4.9.1,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,sentra-common-utils,^2.0.27,sentra-common-utils==^2.0.27,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,normal
sentra-file-access-evaluation-service,python,pytest,^7.0.1,pytest==^7.0.1,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,dev
sentra-file-access-evaluation-service,python,black,^22.1.0,black==^22.1.0,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,dev
sentra-file-access-evaluation-service,python,mypy,^1.7.0,mypy==^1.7.0,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,dev
sentra-file-access-evaluation-service,python,isort,^5.10.1,isort==^5.10.1,2025-03-06T02:10:13.519598,pyproject.toml,sentraio,dev
